Macrotema,Tema,Frequência,Tabelas de Origem,Qtd Tabelas
exames,exames clinicos,3,public.tb_categoria_arquivo_atendprof; public.tb_fat_atend_odonto_exames; public.tb_tipo_edema,3
exames,exames de imagem,1,public.tb_proced_exame_especifico,1
exames,exames de sangue,3,public.tb_exame_colesterol_ldl; public.tb_grupo_exame; public.tl_exame_triglicerideos,3
exames,exames de saude,7,public.rl_proced_exame_detalhe; public.ta_exame_colesterol_total; public.tb_exame_colesterol_hdl; public.tb_historico_dados_exames; public.tl_exame_colesterol_hdl; public.tl_exame_colesterol_ldl; public.tl_exame_colesterol_total,7
exames,exames detalhados,2,public.rl_proced_exame_detalhe,1
exames,exames laboratoriais,31,public.rl_arquivo_atendprof; public.ta_exame_clearance_creatina; public.ta_exame_creatina_serica; public.ta_exame_hemoglobina_glicada; public.ta_exame_triglicerideos; public.tb_antecedente_item; public.tb_exame_clearance_creatina; public.tb_exame_colesterol_hdl; public.tb_exame_colesterol_ldl; public.tb_exame_colesterol_total; public.tb_exame_creatina_serica; public.tb_exame_detalhe; public.tb_exame_triglicerideos; public.tb_fat_atd_ind_exames; public.tb_proced_exame_especifico; public.tl_exame_clearance_creatina; public.tl_exame_colesterol_hdl; public.tl_exame_colesterol_ldl; public.tl_exame_colesterol_total; public.tl_exame_creatina_serica; public.tl_exame_hemoglobina_glicada; public.tl_exame_triglicerideos,22
exames,exames medicos,29,public.rl_cds_atend_individual_exame; public.rl_proced_grupo_exame; public.ta_arquivo_atendprof; public.ta_exame_puericultura; public.ta_exame_requisitado; public.ta_requisicao_exame; public.tb_categoria_arquivo_atendprof; public.tb_exame_colesterol_hdl; public.tb_exame_colesterol_total; public.tb_exame_creatina_serica; public.tb_exame_detalhe; public.tb_exame_requisitado; public.tb_exame_triglicerideos; public.tb_fat_atd_ind_exames; public.tb_proced_exame_especifico; public.tb_proced_filtro; public.tb_requisicao_exame; public.tl_exame_clearance_creatina; public.tl_exame_colesterol_total; public.tl_exame_creatina_serica; public.tl_exame_hemoglobina_glicada; public.tl_exame_puericultura; public.tl_exame_requisitado; public.tl_exame_triglicerideos; public.tl_requisicao_exame,25
exames,exames pediatricos,2,public.tb_exame_puericultura; public.tl_exame_puericultura,2
exames,exames por faixa etaria,1,public.tb_grupo_exame,1
exames,exames pre-natais,2,public.tb_exame_prenatal; public.tl_exame_prenatal,2
exames,exames prentais,2,public.ta_exame_prenatal; public.tl_exame_prenatal,2
exames,exames puericultura,4,public.ta_exame_puericultura; public.tb_exame_puericultura; public.tl_exame_puericultura,3
exames,exames realizados,1,public.rl_cds_atend_individual_exame,1
exames,exames requisitados,6,public.ta_exame_clearance_creatina; public.ta_exame_creatina_serica; public.tb_exame_colesterol_ldl; public.tb_exame_requisitado; public.tl_exame_colesterol_ldl; public.tl_exame_requisitado,6
exames,exames solicitados,3,public.rl_cds_atend_individual_exame; public.tb_fat_atend_odonto_exames; public.tb_historico_dados_exames,3
exames,exames zika,4,public.tb_dim_zika_tipo_exame; public.tb_ficha_zika_tipo_exame,2
exames,gestao de exames,3,public.ta_exame_prenatal; public.tb_exame_prenatal; public.tl_exame_prenatal,3
exames,grupos de exame,1,public.rl_proced_grupo_exame,1
exames,grupos de exames,2,public.rl_proced_grupo_exame,1
exames,identificacao de exame,1,public.tb_dim_zika_tipo_exame,1
exames,identificacao de exames,1,public.tb_tipo_exame,1
exames,padronizacao exames,1,public.tb_exame_detalhe,1
exames,relacoes entre exames e procedimentos,1,public.rl_proced_grupo_exame,1
exames,requisicao de exames,1,public.tl_requisicao_exame,1
exames,requisicoes de exames,4,public.ta_exame_puericultura; public.tb_exame_puericultura; public.tb_requisicao_exame; public.tl_requisicao_exame,4
exames,requisitos de exames,3,public.ta_exame_colesterol_hdl; public.ta_exame_colesterol_total; public.tb_exame_puericultura,3
exames,resultados de exame,3,public.tb_dim_zika_tipo_exame; public.tb_ficha_zika_tipo_exame,2
exames,resultados de exames,7,public.ta_exame_requisitado; public.tb_exame_requisitado; public.tb_fat_atd_ind_exames; public.tb_opcoes_result_exm_qlitativo; public.tl_exame_requisitado,5
exames,resultados exames,4,public.tb_dim_zika_tipo_exame; public.tb_fat_atd_ind_exames; public.tb_ficha_zika_tipo_exame; public.tb_opcoes_result_exm_qlitativo,4
exames,resultados laboratoriais,3,public.ta_exame_requisitado; public.tb_exame_requisitado; public.tl_exame_requisitado,3
exames,revisoes de exames,1,public.tl_exame_triglicerideos,1
exames,sequencia de exames,1,public.tl_exame_puericultura,1
exames,solicitacao de exames,4,public.rl_cds_atend_individual_exame; public.tb_historico_dados_exames; public.tb_requisicao_exame,3
exames,status de exames,1,public.tb_proced_filtro,1
exames,testes de triagem,1,public.tb_fat_consolidado_cidadao_fp,1
exames,testes laboratoriais,1,public.tb_opcoes_result_exm_qlitativo,1
exames,tipos de exame,5,public.tb_dim_zika_tipo_exame; public.tb_ficha_zika_tipo_exame; public.tb_tipo_exame,3
exames,tipos de exames,8,public.rl_arquivo_atendprof; public.ta_exame_puericultura; public.ta_requisicao_exame; public.tb_categoria_arquivo_atendprof; public.tb_exame_puericultura; public.tb_exame_requisitado,6
exames,tipos exames,1,public.tb_dim_zika_tipo_exame,1
exames,titulos de exames,1,public.ta_arquivo_atendprof,1
auditorias,antecedentes de auditoria,1,public.ta_antecedente_ciap,1
auditorias,auditoria,70,public.ta_ad_cidadao; public.ta_adm_geral; public.ta_adm_municipal; public.ta_agend_compartilhado; public.ta_agendado; public.ta_antecedente_ciap; public.ta_antecedente_historico; public.ta_antecedente_item; public.ta_atend; public.ta_atend_obs; public.ta_atend_obs_responsavel; public.ta_atend_proced; public.ta_atend_prof; public.ta_atend_prof_conduta; public.ta_atend_prof_obs; public.ta_atend_prof_odonto_tipo_encm; public.ta_atend_tipo_servico; public.ta_ativ_col_lot_env; public.ta_ativ_col_publico_alvo; public.ta_ativ_col_registro_particip; public.ta_ativ_col_tema_reuniao; public.ta_ativacao_agendamento_online; public.ta_ator_papel; public.ta_ator_papel_perfil; public.ta_cbo_atend; public.ta_cfg_agenda; public.ta_cfg_agenda_detalhe; public.ta_cfg_agenda_municipal; public.ta_cfg_agenda_online_detalhe; public.ta_cfg_certificado; public.ta_cidadao; public.ta_cidadao_grupo; public.ta_cidadao_vinculacao_equipe; public.ta_config_agenda_fechamento; public.ta_cuidado_compartilhado; public.ta_evolucao_objetivo; public.ta_evolucao_subjetivo_ciap; public.ta_exame_triglicerideos; public.ta_ivcf_aplicacao; public.ta_lembrete; public.ta_lotacao; public.ta_marcador_consumo_alimentar; public.ta_medicamento; public.ta_medicamento_catmat; public.ta_modelo_personalizado; public.ta_neuro_marco; public.ta_nodo; public.ta_problema; public.ta_prof; public.ta_prof_historico_cns; public.ta_prontuario; public.ta_prontuario_grupo_historico; public.ta_registro_vacinacao; public.ta_resposta_mca; public.ta_respostamca_opcaomca; public.ta_retificacao_atend; public.ta_sinan_notificacao_evolucao; public.ta_unidade_saude_tipo_servico; public.ta_videochamada; public.ta_vinculacao_equipes; public.tb_revisao,61
auditorias,auditoria de eventos,3,public.ta_ativacao_agendamento_online; public.tb_auditoria_evento,2
auditorias,auditoria de lotes,2,public.ta_imunobiologico_lote,1
auditorias,auditoria de modelos,1,public.ta_modelo_personalizado,1
auditorias,auditoria de problemas,1,public.ta_problema,1
auditorias,auditoria de recursos,2,public.ta_perfil_recurso,1
auditorias,auditoria de registros,2,public.ta_atend_prof; public.tb_revisao,2
auditorias,auditoria de servidores,1,public.ta_nodo,1
auditorias,auditoria de sistema,5,public.ta_adm_geral; public.ta_config_sistema; public.ta_usuario; public.tb_auditoria_evento,4
auditorias,auditoria de sistemas,5,public.ta_ativacao_agendamento_online; public.ta_cfg_certificado; public.ta_nodo; public.tb_revisao; public.tl_recurso,5
auditorias,auditoria de videochamadas,1,public.ta_videochamada,1
auditorias,auditoria interna,1,public.ta_cbo_atend,1
auditorias,auditoria municipal,3,public.ta_adm_municipal; public.ta_cfg_agenda_municipal; public.ta_gestor_municipal,3
auditorias,auditoria publica,1,public.ta_gestor_municipal,1
auditorias,auditoria registros,2,public.ta_ativ_col_registro_particip; public.ta_atividade_coletiva,2
auditorias,auditoria usuarios,1,public.ta_usuario,1
auditorias,auditorias,25,public.ta_alergia; public.ta_animais_domicilio; public.ta_atend_prof_puericultura; public.ta_atend_tipo_servico; public.ta_atestado_modelo; public.ta_ativ_col_publico_alvo; public.ta_ativ_col_tema_reuniao; public.ta_atividade_coletiva; public.ta_ator_papel; public.ta_cfg_certificado; public.ta_cidadao_vinculacao_equipe; public.ta_equipe; public.ta_exame_requisitado; public.ta_neuro_fator_risco; public.ta_perfil; public.ta_problema; public.ta_problema_evolucao; public.ta_substancia_espec_alergia; public.ta_tecido_mole_lesao; public.ta_tipo_servico; public.ta_unidade_saude; public.ta_vinculacao_equipes,22
auditorias,auditorias de domicilio,1,public.ta_animais_domicilio,1
auditorias,auditorias internas,4,public.ta_antecedente_historico; public.ta_evolucao_objetivo; public.ta_evolucao_subjetivo_ciap; public.ta_exame_puericultura,4
auditorias,historico de auditorias,1,public.ta_prof_historico_cns,1
auditorias,resultados de auditoria,1,public.ta_ivcf,1
auditorias,tipo de auditoria,1,public.ta_evolucao_avaliacao,1
auditorias,tipos de auditoria,19,public.ta_adm_municipal; public.ta_arquivo; public.ta_atend_obs; public.ta_atend_prof; public.ta_atend_prof_obs; public.ta_atestado_modelo; public.ta_ator_papel_perfil; public.ta_cfg_agenda; public.ta_config_agenda_fechamento; public.ta_evolucao_avaliacao; public.ta_modelo_personalizado; public.ta_perfil; public.ta_perfil_recurso; public.ta_prontuario; public.ta_unidade_saude_tipo_servico; public.ta_videochamada,16
dados demograficos,caracteristicas demograficas,2,public.tb_cds_domicilio; public.tb_fat_cad_domiciliar,2
dados demograficos,censo populacional,1,public.tb_estado_civil,1
dados demograficos,dados demograficos,25,public.ta_prof; public.tb_cds_atend_domiciliar; public.tb_cds_atend_individual; public.tb_cds_cad_domiciliar; public.tb_cds_proced; public.tb_cds_visita_domiciliar; public.tb_dim_municipio; public.tb_fat_atendimento_individual; public.tb_fat_atendimento_odonto; public.tb_fat_cnslddo_ciddo_fai_cid; public.tb_fat_consolidado_cidadao_fao; public.tb_fat_consolidado_cidadao_fp; public.tb_fat_proced_atend; public.tb_fat_vacinacao; public.tb_prof; public.tl_cds_atend_domiciliar; public.tl_cds_atend_individual; public.tl_cds_ativ_col_participante; public.tl_cds_aval_elegibilidade; public.tl_cds_proced; public.tl_cds_vacinacao; public.tl_cds_visita_domiciliar; public.tl_prof,23
dados demograficos,demografia,76,public.ta_cidadao; public.tb_acomp_cidadaos_vinculados; public.tb_cds_atend_domiciliar; public.tb_cds_atend_individual; public.tb_cds_atend_odonto; public.tb_cds_ativ_col_participante; public.tb_cds_ativ_col_publico_alvo; public.tb_cds_aval_elegibilidade; public.tb_cds_cad_individual; public.tb_cds_ficha_consumo_alimentar; public.tb_cds_proced; public.tb_cds_vacinacao; public.tb_cds_visita_domiciliar; public.tb_cidadao; public.tb_dim_faixa_etaria; public.tb_dim_municipio; public.tb_dim_raca_cor; public.tb_dim_sexo; public.tb_dim_uf; public.tb_estado_civil; public.tb_fat_atendimento_odonto; public.tb_fat_avaliacao_elegibilidade; public.tb_fat_cad_dom_familia; public.tb_fat_cad_individual; public.tb_fat_cidadao; public.tb_fat_cidadao_pec; public.tb_fat_cidadao_territorio; public.tb_fat_consolidado_cidadao_fci; public.tb_fat_familia; public.tb_fat_familia_territorio; public.tb_fat_marca_consumo_alimnt; public.tb_fat_proced_atend; public.tb_fat_proced_atend_proced; public.tb_fat_vacinacao; public.tb_pergunta_detalhe; public.tb_publico_alvo; public.tb_raca_cor; public.tb_uf; public.tl_cds_atend_domiciliar; public.tl_cds_atend_odonto; public.tl_cds_ativ_col_participante; public.tl_cds_aval_elegibilidade; public.tl_cds_cad_individual; public.tl_cds_domicilio; public.tl_cds_ficha_consumo_alimentar; public.tl_cds_proced; public.tl_cds_vacinacao; public.tl_cds_visita_domiciliar; public.tl_cidadao; public.tl_familia,50
dados demograficos,demografia aldea,1,public.rl_aldeia_localidade,1
dados demograficos,demografia cidadaos,1,public.tl_cidadao,1
dados demograficos,demografia comunitaria,1,public.tb_povo_comunidade_tradicional,1
dados demograficos,demografia da saude,1,public.tl_cds_cad_individual,1
dados demograficos,demografia de pacientes,1,public.tb_cds_ativ_col_participante,1
dados demograficos,demografia de saude,1,public.tb_sinan_notificacao,1
dados demograficos,demografia domiciliar,6,public.ta_cds_domicilio; public.tb_cds_domicilio; public.tb_fat_cad_dom_familia; public.tb_fat_cad_domiciliar; public.tl_cds_domicilio_familia; public.tl_familia,6
dados demograficos,demografia dos pacientes,1,public.tb_cds_atend_odonto,1
dados demograficos,demografia familiar,4,public.tb_dim_tipo_parentesco; public.tb_familia; public.tb_fat_familia; public.tl_familia,4
dados demograficos,demografia indigena,2,public.tb_aldeia; public.tb_etnia,2
dados demograficos,demografia lgbtq+,1,public.tb_dim_tipo_orientacao_sexual,1
dados demograficos,demografia local,2,public.rl_aldeia_localidade; public.tb_bairro,2
dados demograficos,demografia medica,2,public.tb_fat_atd_ind_procedimentos; public.tb_grupo_exame,2
dados demograficos,demografia pacientes,3,public.tl_cds_atend_odonto; public.tl_cds_aval_elegibilidade; public.tl_cds_proced,3
dados demograficos,demografia profissional,1,public.tb_prof,1
dados demograficos,epidemiologia,7,public.tb_ad_cidadao; public.tb_ciap; public.tb_cid10; public.tb_dim_cid; public.tb_fat_cnslddo_ciddo_fai_cid,5
dados demograficos,grupos demograficos,1,public.tb_cds_ativ_col_publico_alvo,1
dados demograficos,perfil demografico,2,public.tb_fat_atd_ind_procedimentos; public.tb_fat_avaliacao_elegibilidade,2
dados demograficos,perfil demografico pacientes,1,public.tb_cds_aval_elegibilidade,1
atendimentos medicos,atendimento ambulatorial,2,public.tb_cds_atend_individual; public.tl_cds_atend_individual,2
atendimentos medicos,atendimento domiciliar,36,public.rl_cds_atend_dom_proced; public.rl_cds_atend_dom_situacao_pres; public.tb_cds_atend_domiciliar; public.tb_cds_ficha_atend_domiciliar; public.tb_config_atencao_domiciliar; public.tb_fat_atend_dom_prob_cond; public.tb_fat_atend_dom_proced; public.tb_fat_atendimento_domiciliar; public.tb_revisao; public.tb_tipo_config_atend_domicilir; public.tl_cds_atend_dom_proced; public.tl_cds_atend_dom_situacao_pres; public.tl_cds_atend_domiciliar; public.tl_cds_ficha_atend_domiciliar; public.tl_config_atencao_domiciliar,15
atendimentos medicos,atendimento hospitalar,2,public.tb_ad_origem; public.tl_exame_requisitado,2
atendimentos medicos,atendimento medico,53,public.rl_evolucao_subjetivo_ciap; public.ta_atestado; public.tb_atend; public.tb_atend_obs_plano_cuidado; public.tb_cbo_atend; public.tb_cds_atend_individual; public.tb_cds_ficha_proced; public.tb_cds_vacinacao; public.tb_ciap_capitulo; public.tb_classificacao_risco_encam; public.tb_cuidado_compartilhado; public.tb_dim_procedencia_origem; public.tb_evolucao_objetivo; public.tb_evolucao_plano; public.tb_evolucao_subjetivo; public.tb_fat_atd_ind_problemas; public.tb_fat_atd_ind_procedimentos; public.tb_fat_fichas; public.tb_fat_proced_atend; public.tb_fat_proced_atend_proced; public.tb_fat_procedimento; public.tb_historico_cabecalho; public.tb_historico_dados_fai; public.tb_historico_dados_proced; public.tb_historico_dados_tags; public.tb_polo_base; public.tb_tipo_dado_transp; public.tb_tipo_servico; public.tb_unidade_saude; public.tl_ad_cidadao; public.tl_atend; public.tl_atend_prof_conduta; public.tl_atestado; public.tl_cds_atend_individual; public.tl_cds_proced; public.tl_evolucao_objetivo; public.tl_evolucao_subjetivo; public.tl_evolucao_subjetivo_ciap; public.tl_orientacao; public.tl_sinan_notificacao_evolucao; public.tl_unidade_saude; public.tl_vacinacao,42
atendimentos medicos,atendimento puericultura,5,public.ta_atend_prof_puericultura; public.tb_atend_prof_puericultura; public.tl_atend_prof_puericultura,3
atendimentos medicos,atendimentos domiciliares,1,public.tl_cds_atend_dom_proced,1
atendimentos medicos,atendimentos internos,1,public.tb_atend_prof_tipo_encam_intrn,1
atendimentos medicos,atendimentos medicos,10,public.rl_arquivo_atendprof; public.ta_evolucao_plano; public.tb_cirurgias_internacoes; public.tb_exame_requisitado; public.tb_fat_atd_ind_procedimentos; public.tb_historico_dados_tags; public.tb_requisicao_exame; public.tb_sinan_notificacao_evolucao; public.tl_cds_atend_individual_ciap; public.tl_evolucao_subjetivo,10
atendimentos medicos,atendimentos profissionais,24,public.rl_atend_proced; public.rl_evolucao_plano_ciap; public.ta_atend_prof; public.ta_atend_prof_odonto; public.ta_atend_prof_odonto_tipo_encm; public.ta_evolucao_objetivo; public.ta_evolucao_subjetivo_ciap; public.tb_antecedente_historico; public.tb_atend_obs; public.tb_atend_prof; public.tb_atend_prof_obs; public.tb_retificacao_atend; public.tl_antecedente_historico; public.tl_atend_proced; public.tl_atend_prof; public.tl_atend_prof_conduta; public.tl_evolucao_plano; public.tl_evolucao_plano_ciap; public.tl_problema_evolucao; public.tl_receita; public.tl_sinan_notificacao_evolucao,21
atendimentos medicos,classificacao de atendimentos,1,public.tb_tipo_agendamento,1
atendimentos medicos,gestao de atendimentos medicos,1,public.tl_problema_evolucao,1
classificacao,classificacao,3,public.tb_dim_sexo; public.tb_tipo_paridade,2
classificacao,classificacao de acesso,1,public.tb_dim_tipo_acesso_domicilio,1
classificacao,classificacao de acoes,1,public.rl_cds_ficha_ativ_col_tema,1
classificacao,classificacao de agravo,1,public.tb_tipo_agravo,1
classificacao,classificacao de areas,2,public.tb_tipo_area,1
classificacao,classificacao de atividades,1,public.tl_grupo_ativ_col,1
classificacao,classificacao de cor,1,public.tb_dim_raca_cor,1
classificacao,classificacao de dados,5,public.rl_cds_ficha_ativ_col_tema; public.tb_dim_modalidade_ad; public.tb_sexo; public.tb_tipo_paridade; public.tl_cds_ficha_ativ_col_tema,5
classificacao,classificacao de duracao,1,public.tb_dim_duracao_tratamento_med,1
classificacao,classificacao de energia,1,public.tb_dim_tipo_origem_energ_elet,1
classificacao,classificacao de equipes,1,public.tb_tipo_equipe,1
classificacao,classificacao de estabelecimentos,1,public.tb_tipo_unidade_saude,1
classificacao,classificacao de estruturas,1,public.tb_dim_tipo_imovel,1
classificacao,classificacao de eventos,1,public.tb_local_ocorrencia,1
classificacao,classificacao de grupos,2,public.tb_dim_etnia; public.tb_etnia,2
classificacao,classificacao de habitacoes,1,public.tb_dim_tipo_material_parede,1
classificacao,classificacao de horarios,1,public.tb_dim_turno,1
classificacao,classificacao de imoveis,2,public.tb_cds_tipo_imovel; public.tb_dim_tipo_imovel,2
classificacao,classificacao de lixo,1,public.tb_dim_tipo_destino_lixo,1
classificacao,classificacao de locais,1,public.tb_local_ocorrencia,1
classificacao,classificacao de localidades,4,public.tb_situacao_localidade; public.tb_tipo_endereco; public.tb_tipo_localidade,3
classificacao,classificacao de localizacao,2,public.tb_dim_tipo_localizacao; public.tb_tipo_localizacao,2
classificacao,classificacao de materiais,1,public.tb_dim_tipo_material_parede,1
classificacao,classificacao de modalidades,1,public.tb_ad_modalidade,1
classificacao,classificacao de orientacao,1,public.tb_dim_tipo_orientacao_sexual,1
classificacao,classificacao de partes,2,public.tb_arcada; public.tb_sextante,2
classificacao,classificacao de procedencia,2,public.tb_dim_procedencia_origem,1
classificacao,classificacao de produtos,2,public.tb_categoria_agente_causador; public.tb_unidade_medida,2
classificacao,classificacao de propriedades,2,public.tb_cds_tipo_imovel,1
classificacao,classificacao de regioes,1,public.tb_dim_pais,1
classificacao,classificacao de risco,45,public.ta_atend; public.ta_atend_prof; public.ta_encaminhamento; public.tb_atend; public.tb_atend_prof; public.tb_classificacao_risco; public.tb_classificacao_risco_encam; public.tb_criticidade_alergia; public.tb_dim_classificacao_risc_enc; public.tb_dim_grau_vulnerabilidade; public.tb_dim_prioridade_cuidado; public.tb_encaminhamento; public.tb_fat_atd_ind_encaminhamentos; public.tb_fat_atend_odonto_encaminham; public.tb_historico_dados_tags; public.tl_atend; public.tl_atend_prof; public.tl_encaminhamento,18
classificacao,classificacao de saida,1,public.tb_dim_tipo_saida_cadastro,1
classificacao,classificacao de servicos,4,public.tb_classificacao_prioridade_cc; public.tb_complexidade; public.tb_dim_tipo_atendimento; public.tb_origem,4
classificacao,classificacao de substancias,1,public.tb_categoria_agente_causador,1
classificacao,classificacao de tempo,1,public.tb_unidade_medida_tempo,1
classificacao,classificacao de terras,1,public.tb_dim_tipo_posse_terra,1
classificacao,classificacao de titulos,1,public.tb_titulo_patente,1
classificacao,classificacao de vias,2,public.tb_dim_tipo_logradouro; public.tb_dim_via_administracao,2
classificacao,classificacao geografica,5,public.tb_dim_tipo_endereco; public.tb_dim_tipo_localizacao; public.tb_tipo_endereco; public.tb_tipo_localidade; public.tb_tipo_localizacao,5
classificacao,classificacao habitacional,3,public.tb_dim_tipo_domicilio; public.tb_tipo_domicilio,2
classificacao,classificacao imobiliaria,1,public.tb_dim_tipo_imovel,1
classificacao,classificacao localidade,1,public.tb_tipo_localidade,1
classificacao,classificacao prioridade,2,public.ta_cuidado_compartilhado; public.tb_historico_dados_fcc,2
classificacao,classificacao territorial,2,public.tb_situacao_localidade; public.tb_tipo_area,2
classificacao,classificacao urbana,1,public.tb_dim_tipo_localizacao,1
revisao de dados,atualizacao de dados,17,public.rl_proced_cbo; public.rl_proced_cid10; public.ta_cidadao_grupo; public.tb_cidadao_grupo; public.tb_cidadao_nucleo_familiar; public.tb_cidadao_vinculacao_equipe; public.tb_dado_rel_processamento; public.tb_grupo_ativ_col; public.tb_notificacao_status; public.tl_cds_cad_domiciliar; public.tl_cds_domicilio; public.tl_cidadao_nucleo_familiar; public.tl_grupo_ativ_col,13
revisao de dados,atualizacao de fichas,1,public.tb_fat_consolidado_cidadao_fvd,1
revisao de dados,atualizacoes de dados,3,public.tb_grupo_ativ_col; public.tl_cidadao_grupo; public.tl_grupo_ativ_col,3
revisao de dados,consolidacao de dados,1,public.rl_historico_cabecalho,1
revisao de dados,dados de nutricao,1,public.tb_dim_aleitamento,1
revisao de dados,dados de transporte,3,public.tb_dim_tipo_origem_dado_transp; public.tb_lote_transp_item; public.tb_processamento_hist_cds,3
revisao de dados,dados financeiros,1,public.tb_fat_consolidado_cidadao_fad,1
revisao de dados,dados nao informados,1,public.tb_dim_polo_base,1
revisao de dados,datas exportacao,1,public.tb_lote_transp_historico_exprt,1
revisao de dados,fontes de dados,5,public.tb_cds_tipo_origem; public.tb_origem; public.tb_processamento_historico; public.tb_tipo_origem_dado_transp,4
revisao de dados,importacao de dados,2,public.tb_importacao_bolsa_familia,1
revisao de dados,integracao de dados,3,public.tb_config_sistema; public.tb_recurso_credencial_integ; public.tl_cidadao_grupo,3
revisao de dados,migracao de banco de dados,3,public.tb_migracao; public.tb_migracao_estrutura,2
revisao de dados,migracao de dados,9,public.TB_MIGRACAO_DADOS; public.tb_migracao; public.tb_migracao_estrutura; public.tb_migracao_trava; public.tb_tipo_origem_dado_transp,5
revisao de dados,origem de dados,10,public.tb_cds_ficha_visita_domiciliar; public.tb_cds_tipo_origem; public.tb_dado_transp; public.tb_dim_tipo_origem_dado_transp; public.tb_origem; public.tb_recebimento_lote; public.tb_tipo_origem_dado_transp,7
revisao de dados,origem dos dados,2,public.tb_cds_ficha_vacinacao; public.tb_recebimento_lote,2
revisao de dados,revisao dados,2,public.tl_cds_domicilio_resposta; public.tl_cds_ficha_atend_indivdl_prf,2
revisao de dados,revisao de dados,12,public.tb_revisao; public.tl_atend_prof_odonto; public.tl_cds_atend_dom_proced; public.tl_cds_atend_dom_situacao_pres; public.tl_cds_cidadao_resposta; public.tl_cds_ficha_atend_individual; public.tl_cds_ficha_vacinacao; public.tl_cds_prof; public.tl_cidadao_grupo; public.tl_cns,10
revisao de dados,revisoes dados,1,public.tl_cds_atend_odonto_tipo_fornc,1
revisao de dados,revisoes de dados,18,public.tl_ator_papel; public.tl_ator_papel_perfil; public.tl_cds_atend_individual_ciap; public.tl_cds_atend_individual_nasf; public.tl_cds_aval_eleg_ad_tipo_inelg; public.tl_cds_cidadao_resposta; public.tl_cds_domicilio_resposta; public.tl_cds_ficha_atend_odonto_prof; public.tl_cds_ficha_ativ_col_pratica; public.tl_cds_ficha_ativ_col_prof; public.tl_cds_ficha_ativ_col_pub_alvo; public.tl_cds_ficha_ativ_col_tema; public.tl_cns; public.tl_prontuario; public.tl_qst_resposta_opcao_pergunta; public.tl_rl_cds_visita_dom_motivo; public.tl_sinan_notificacao_evolucao,17
revisao de dados,sincronizacao de dados,14,public.ta_agendado; public.ta_cfg_agenda_online_detalhe; public.ta_config_agenda_fechamento; public.ta_lotacao; public.tb_agendado; public.tb_cfg_agenda_online_detalhe; public.tb_config_agenda_fechamento; public.tb_lotacao; public.tb_sessao_sincronizacao,9
revisao de dados,status de dados,2,public.tb_situacao_dado_recebido; public.tl_cns,2
revisao de dados,status de importacao,1,public.tb_importacao_bolsa_familia,1
revisao de dados,unificacao de dados,2,public.tb_prontuario_grupo_historico; public.tl_prontuario_grupo_historico,2
revisao de dados,versao de dados,2,public.tb_cnes; public.tb_dado_transp,2
analise de dados,analise de acesso,1,public.tb_auditoria_evento,1
analise de dados,analise de arcadas,1,public.tb_sextante,1
analise de dados,analise de cidadania,1,public.tb_fat_consolidado_cidadao_fao,1
analise de dados,analise de cidadaos,1,public.tb_fat_consolidado_cidadao_fad,1
analise de dados,analise de comparecimento,1,public.tb_dim_desfecho_visita,1
analise de dados,analise de competencia,1,public.tb_tipo_registro,1
analise de dados,analise de conclusao,1,public.tb_processo,1
analise de dados,analise de dados,13,public.rl_atend_tipo_servico; public.rl_cds_atend_dom_situacao_pres; public.rl_cds_ficha_ativ_col_pub_alvo; public.rl_historico_cabecalho; public.rl_respostamca_opcaomca; public.rl_tipo_atend_proced_automatic; public.ta_modelo_personalizado; public.ta_vinculacao_equipes; public.tb_fat_consolidado_cidadao_fao; public.tb_ivcf_aplicacao; public.tb_modelo_personalizado; public.tb_resposta_mca; public.tb_tipo_pergunta,13
analise de dados,analise de dados de pesquisa,1,public.rl_qst_resposta_opcao_pergunta,1
analise de dados,analise de dados de saude,11,public.rl_atend_prof_conduta; public.rl_cds_atend_dom_proced; public.rl_cds_atend_individual_ciap; public.rl_cds_atend_individual_condut; public.rl_cds_atend_individual_nasf; public.rl_cds_atend_odont_tip_vig_buc; public.rl_cds_atend_odonto_tipo_cnslt; public.rl_ciap_cid10; public.rl_proced_cds_proced; public.tb_ciap_dab; public.tl_antecedente_ciap,11
analise de dados,analise de dados historicos,1,public.tb_antecedente_historico,1
analise de dados,analise de dados sociais,2,public.rl_cds_visita_dom_motivo; public.tb_cds_cidadao_resposta,2
analise de dados,analise de datas,1,public.tb_dim_tempo,1
analise de dados,analise de desempenho,4,public.rl_cds_ficha_ativ_col_pratica; public.ta_atend; public.tb_dim_vinculacao_equipes; public.tl_cds_ficha_ativ_col_pratica,4
analise de dados,analise de escolha,1,public.tb_tipo_opcao,1
analise de dados,analise de escolhas,2,public.rl_qst_resposta_opcao_pergunta; public.rl_respostamca_opcaomca,2
analise de dados,analise de evadidos,1,public.tb_status_atend,1
analise de dados,analise de fatores,1,public.tb_rel_fichas_config,1
analise de dados,analise de frequencia,3,public.rl_cds_aval_eleg_cds_situc_prs; public.rl_qst_resposta_opcao_pergunta; public.tb_atend_prof_obs,3
analise de dados,analise de gravidade,1,public.tb_tipo_edema,1
analise de dados,analise de grupos de prontuarios,2,public.ta_prontuario_grupo_historico; public.tb_prontuario_grupo_historico,2
analise de dados,analise de habitos,1,public.tb_marcador_consumo_alimentar,1
analise de dados,analise de impacto,1,public.tb_gravidade,1
analise de dados,analise de observacoes,1,public.ta_agendado,1
